video_id,query_label,query,search_rank,title,description,channel_title,channel_id,upload_date,timestamp,duration_seconds,views,likes,comments,webpage_url,availability,live_status,language,tags,categories,thumbnail_url,collected_at_utc,collector
Zkmz0ztbKmg,history_education,Peking Opera history documentary,1,Peking Opera: China's Greatest Gender-Fluid Spectacle | Century Masters,"Subscribe and click the bell icon to get more arts content every week:
youtube.com/c/PerspectiveArts

In China, the 20th Century was marked by dramatic social and political changes. It saw the end of the Qing Dynasty, the emergence of regional warlord governments, a Japanese military occupation, the Chinese Civil War and the founding of the People’s Republic of China. It was equally eventful in the fields of music, painting, drama and literature. Behind this transformation was a group of remarkable individuals, men who persevered despite national and personal tragedies. A new ten-part documentary series explores their contributions and legacies. 

Perspective is YouTube's home for the arts. Come here to get your fill of great music, theatre, art and much, much more!

From ""Century Masters""

Content licensed from Espresso to Little Dot Studios.

Any queries, please contact us at: 
perspective@littledotstudios.com",Perspective,UCN8V_pO0xOFKLL4XG1tshnw,20210426,1619452815,3013,36507,986.0,95.0,https://www.youtube.com/watch?v=Zkmz0ztbKmg,public,not_live,en,Art appreciation|Chinese history|Contributions|Cultural diversity.|Documentary series|Drama|Gender roles|Gender-Fluid|Japanese occupation|Music appreciation|Opera costumes|Opera history|Opera music|Painting|People’s Republic of China|Performance art|Stage makeup|Theatrical traditions|Traditional music|Tragedies,People & Blogs,https://i.ytimg.com/vi/Zkmz0ztbKmg/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
yzAdZDK4XKA,history_education,Peking Opera history documentary,2,"China, Zaju, and Beijing Opera: Crash Course Theater #25","This week we're headed to China to learn about the ancient origins of theater there. We'll look at the early days of wizard theater (not a typo), the development of classical Chinese theater, and the evolution of Beijing Opera. 

Also, check out America from Scratch: https://www.youtube.com/americafromscratch

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Divonne Holmes à Court. Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Ken Penttinen, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids",CrashCourse,UCX6b17PVsYBQ0ip5gyeme-Q,20180810,1533936828,703,184283,3479.0,115.0,https://www.youtube.com/watch?v=yzAdZDK4XKA,public,not_live,en,John Green|Hank Green|vlogbrothers|Crash Course|crashcourse|education|theater|theatre|China|Beijing|Yuan|Han|Dynasty|Sui|Song|Romance of the Three Kingdoms|emperor|Beijing Opera|Chinese|Mongols,Education,https://i.ytimg.com/vi/yzAdZDK4XKA/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
EnB0Tq6_ELQ,history_education,Peking Opera history documentary,3,The Journey of Peking Opera,"The development of Peking Opera epitomizes the evolution of traditional Chinese art forms.

Based on periods of Chinese history and Chinese literature, Peking opera can give an immersive education in Chinese culture.

Over the past seven decades, the art form has evolved from entertainment for Chinese people to a cultural ambassador that has introduced the country's traditions to a global audience.

Retrace Peking opera's journey over the past seven decades with performer Hua Dan and her partner Wu Sheng.

Follow us: 
Youtube: https://www.youtube.com/ChinaCultureOrg
Facebook: https://www.facebook.com/chinacultureorg 
Twitter: https://twitter.com/Chinacultureorg
Instagram:  https://www.instagram.com/china_culture
http://en.chinaculture.org",China Culture,UCleeqn61KSWipVWWu9kJfGQ,20190927,1569568129,197,14586,100.0,3.0,https://www.youtube.com/watch?v=EnB0Tq6_ELQ,public,not_live,en,Peking Opera|Chinese culture|China Culture,News & Politics,https://i.ytimg.com/vi/EnB0Tq6_ELQ/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
zV_nAoSvzUU,history_education,Peking Opera history documentary,4,Mei Lanfang: How Peking Opera Shook The World | Century Masters,"Subscribe and click the bell icon to get more arts content every week:
youtube.com/c/PerspectiveArts

In China, the 20th Century was marked by dramatic social and political changes. It saw the end of the Qing Dynasty, the emergence of regional warlord governments, a Japanese military occupation, the Chinese Civil War and the founding of the People’s Republic of China. It was equally eventful in the fields of music, painting, drama and literature. Behind this transformation was a group of remarkable individuals, men who persevered despite national and personal tragedies. A new ten-part documentary series explores their contributions and legacies. 

Perspective is YouTube's home for the arts. Come here to get your fill of great music, theatre, art and much, much more!

From ""Century Masters""

Content licensed from Espresso to Little Dot Studios.

Any queries, please contact us at: 
perspective@littledotstudios.com

#PekinOpera #ChineseArts #ArtDocumentary",Perspective,UCN8V_pO0xOFKLL4XG1tshnw,20210303,1614798012,3023,69580,1775.0,70.0,https://www.youtube.com/watch?v=zV_nAoSvzUU,public,not_live,en,Asian Art Documentary|Asian Performance Art|Cheng Feng Poem|Chinese Artistry|Chinese Cultural Revolution Impact|Chinese Performance Art|Chinese Theater History|Chinese Theatrical Traditions|Evolution of Chinese Theater|Mei Lanfang Achievements|Mei Lanfang Contributions|Mei Lanfang Documentary|Mei Lanfang Film|Mei Lanfang Heritage|Mei Lanfang Legacy|Meihua Shan Characters|Peking Opera Culture|Peking Opera Culture Explained|Peking Opera Techniques,People & Blogs,https://i.ytimg.com/vi/zV_nAoSvzUU/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
6_da9z2_1PE,history_education,Peking Opera history documentary,5,This is China: The Beijing Opera,"The Beijing opera, one China's most famous traditions, arose in the late 18th century and became fully developed and recognized by the mid-19th century. The artform's heritage endures to this day, meaning the ancient Beijing opera is the same as the modern version. According to a master in Beijing opera, he said it is their main task to preserve Chinese culture and history and bring it up to date - while trying not miss any details. 
This edition of This is China, The Beijing Opera: Reality and Eternity, tells this story. 

Subscribe to us on YouTube: https://goo.gl/lP12gA

Download our APP on Apple Store (iOS): https://itunes.apple.com/us/app/cctvnews-app/id922456579?l=zh&ls=1&mt=8

Download our APP on Google Play (Android): https://play.google.com/store/apps/details?id=com.imib.cctv

Follow us on:

Facebook: https://www.facebook.com/ChinaGlobalTVNetwork/
Instagram: https://www.instagram.com/cgtn/?hl=zh-cn
Twitter: https://twitter.com/CGTNOfficial
Pinterest: https://www.pinterest.com/CGTNOfficial/
Tumblr: http://cctvnews.tumblr.com/
Weibo: http://weibo.com/cctvnewsbeijing",CGTN,UCgrNz-aDmcr2uuto8_DL2jg,20171216,1513419050,1602,13949,131.0,3.0,https://www.youtube.com/watch?v=6_da9z2_1PE,public,not_live,en,CCTV|CGTN|beijing|beijingopera|opera|china|perserve|culture|history|reality|eternity,News & Politics,https://i.ytimg.com/vi/6_da9z2_1PE/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
XzaqEzwYjmM,history_education,Peking Opera history documentary,6,"CHINESE OPERA, A DYING ART ( A Short Documentary)","Produced by mp4 films.

Co-owners: Farah Nabila, Hazel Ng, Jihan Fakhirah, Kautsar Rahman, Nur Shabrina Shofanie, Syamilah Osman

In collaboration with: Yuet Wan Cantonese Opera Association Kuala Lumpur - 吉隆坡粤韵粤剧曲艺协会 
Check out: (https://www.facebook.com/YuetWanOpera2009/)

Get In Touch With Me...

Aisha Siddiqui
aishtard@gmail.com
instagram: https://www.instagram.com/aishtard/

ALL RIGHTS RESERVED",Aisha aIsHa,UCkZDu3EHLHEvaSnTeUTG1YQ,20181205,1543995527,447,2669,35.0,2.0,https://www.youtube.com/watch?v=XzaqEzwYjmM,public,not_live,en,#documentary|#chineseopera|#production,Film & Animation,https://i.ytimg.com/vi/XzaqEzwYjmM/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
7UePPiiDgGo,history_education,Peking Opera history documentary,7,The Untold Story of Warrior Women in Chinese Opera,"Think Mulan was one of a kind? Chinese opera’s been full of warrior women like her for centuries. Meet the “Wudan” and “Daomadan”: fierce fighters and generals in dazzling armor, flipping and spinning swords on stage. Once banned from performing—or even watching—the opera, women fought
their way back a century ago, and their revolution went far beyond the stage.

中国戏曲中的巾帼英雄历史悠久，但展现女性英勇的武旦和刀马旦却一度由男人扮演。直到百年 前，女人夺回属于她们的舞台，也掀起了一场戏内戏外的革命。

The Story in Us is a thematic anthology that celebrates storytelling traditions from across the United States and the world. Each short character driven documentary is a deep dive into a culture’s tradition of storytelling told faithfully by members of that community. With authenticity and care, each film explores lesser-known histories with unique perspectives and insights to bring these storytelling legacies to light. The first season of The Story in Us was produced in partnership with the PBS Ignite Filmmakers Program, a hybrid 12-month program for up to 10 early-career filmmakers who have experienced barriers to entering the media industry.

*****
PBS Member Stations rely on viewers like you. To support your local station, go to: http://to.pbs.org/DonateVoices
*****

Educators! Extend the learning from this video with this free PBS LearningMedia resource. Students will explore Beijing Opera: a uniquely Chinese art form that weaves together colorful costuming, elaborate face painting, music, mime, dance, and acrobatics. A perfect fit for world cultures, arts, and global studies units. (Grades: 6-12)  Explore now: https://bit.ly/beijingoperadance

Subscribe to PBS Voices so you never miss an episode!  https://www.youtube.com/@PBSDocumentaries
 
And keep up with PBS Voices on:
Facebook: https://www.facebook.com/PBSDigitalStudios/
Twitter: https://twitter.com/pbsds
Instagram: https://www.instagram.com/pbsds",PBS Documentaries,UCq6OAftTQOuUBRdtUDq5SUA,20260219,1771513221,725,66327,895.0,50.0,https://www.youtube.com/watch?v=7UePPiiDgGo,public,not_live,,pbs digital studios|pbs|feminism|chinese opera|wudan|mulan|women's rights|women's history|peking opera|daomadan|京剧|武旦|刀马旦|女性主义历史|女性主义|中国戏曲,Education,https://i.ytimg.com/vi/7UePPiiDgGo/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
E02s3uekNBI,history_education,Peking Opera history documentary,8,Shang Changrong「Peking Opera：Behind the Greasepaint」 | China Documentary,"Subscribe to China Documentary: https://bit.ly/3aPKZe4

Click to Watch More：
City of Joy :
https://bit.ly/31lVZwE
Under the Foreign Sky III:
https://bit.ly/2QlAi9Z
Four Ways to Kung Fu:
https://bit.ly/2YvRHkq
Bridge Barbers:
https://bit.ly/34yeQGS
Summer of Life: 
https://bit.ly/3gWXEOV",China Documentary,UCvQTE2SwMvtoIpr79Q270Gg,20201016,1602851409,1412,387,7.0,,https://www.youtube.com/watch?v=E02s3uekNBI,public,not_live,,Peking Opera|china|beijing opera|chinese opera|Peking|peking duck|Greasepaint|Greasepaint face|makeup artist|greasepaint|京剧|京剧艺术|京剧脸谱|京剧脸谱知识|京剧脸谱面具|京剧脸谱介绍|梅兰芳|梅蘭芳|beijing|meilanfang|霸王别姬|chinese culture|documentary|BBC Documentary|Discovery|Wildlife Animal|National Geographic|Shang Chsngrong,People & Blogs,https://i.ytimg.com/vi/E02s3uekNBI/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
7FN8kOudDlM,history_education,Peking Opera history documentary,9,Huangmei opera 黄梅戏 documentary (part 6 of 10): Consummation of Peking Opera and Huangmei Opera,"The English-language version of part 6 (""Consummation of Peking Opera and Huangmei Opera"") of the 10-part documentary ""Huangmei Opera,"" produced by CCTV-9 Documentary in 2010.

The documentary covers the origins and development of Huangmei opera (Huangmei xi, 黄梅戏), an important form of local opera (difang xiqu, 地方戏曲) from China.

CCTV-9 Documentary is the documentary channel of the China Central Television (CCTV) television network, based in China.

Note: Part 8 of this 10-part documentary series has unfortunately been blocked from viewing on YouTube due to a copyright claim from the Hong Kong-based Celestial Pictures company, on the grounds that this episode contains a clip from one of its Shaw Brothers Huangmei opera films.",dbadagna,UCEVEsOLJ5NFpEJe7N5nbNhA,20151201,1448986081,2128,325,1.0,,https://www.youtube.com/watch?v=7FN8kOudDlM,public,not_live,en,Huangmei Opera|Huangmei County (Chinese County)|Peking Opera (Opera Genre)|Beijing opera|jingju|jingxi|jing ju|jing xi|京剧|京戏,Music,https://i.ytimg.com/vi/7FN8kOudDlM/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
9WMmvD2I-rQ,history_education,Peking Opera history documentary,10,The Legendary Life of Mei Lanfang - How Peking Opera Conquered the World,"Discover the captivating story of Peking opera and the legendary Mei Lanfeng, the master who transformed Chinese performing arts forever.

Dive deep into the rich history and evolution of Peking opera, China’s most iconic theatrical tradition. This video unpacks how Peking opera emerged as the nation’s cultural treasure, outshining hundreds of local operatic forms. You’ll learn why it’s called “Peking” opera, explore its roots in Beijing, and see how the genre blends singing, acting, martial arts, and intricate stagecraft. The spotlight is on Mei Lanfeng, the visionary artist who overcame early setbacks and skepticism to revolutionize Peking opera with his creativity, discipline, and courage.

Follow Mei Lanfeng’s journey from his challenging childhood and rigorous training to his rise as a superstar on China’s grandest stages. Witness his relentless drive for innovation - from modernizing costumes and choreography to introducing new themes that resonated with contemporary audiences. The video also reveals how Mei Lanfeng became an international cultural ambassador, dazzling audiences from Shanghai to Broadway and forging connections between East and West. Even during turbulent times, his artistry and integrity shone, leaving a legacy that continues to inspire new generations.

Whether you’re a fan of Chinese opera, fascinated by world music and theater, or curious about the life of one of China’s greatest artists, this story will leave you in awe of the artistry, perseverance, and global impact of Peking opera and Mei Lanfeng.

#ChineseOpera #PekingOpera #MeiLanfeng #ChineseCulture #PerformingArts #OperaHistory #CulturalHeritage #StageLegends",Silk Road - Asian History Documentaries,UCjndH_0yCzfM-D0nkklhFLQ,20260531,1780243232,3118,258,9.0,,https://www.youtube.com/watch?v=9WMmvD2I-rQ,public,not_live,,Peking opera|Mei Lanfeng|Chinese opera|opera history|Beijing culture|traditional arts|Chinese theater|opera performance|Shanghai opera|opera master|opera reform|Mei School,People & Blogs,https://i.ytimg.com/vi/9WMmvD2I-rQ/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
vtV3iAuYN48,history_education,Peking Opera history documentary,11,Peking opera,"UNESCO: Representative List of the Intangible Cultural Heritage of Humanity - 2010
URL: http://www.unesco.org/culture/ich/RL/00418
Description: Peking opera is a performance art incorporating singing, reciting, acting, martial arts. Although widely practised throughout China, its performance centres on Beijing, Tianjin and Shanghai. Peking opera is sung and recited using primarily Beijing dialect, and its librettos are composed according to a strict set of rules that prize form and rhyme. They tell stories of history, politics, society and daily life and aspire to inform as they entertain. The music of Peking opera plays a key role in setting the pace of the show, creating a particular atmosphere, shaping the characters, and guiding the progress of the stories. 'Civilian plays' emphasize string and wind instruments such as the thin, high-pitched ''jinghu ''and the flute ''dizi, ''while 'military plays' feature percussion instruments like the ''bangu ''or ''daluo. ''Performance is characterized by a formulaic and symbolic style with actors and actresses following established choreography for movements of hands, eyes, torsos, and feet. Traditionally, stage settings and props are kept to a minimum. Costumes are flamboyant and the exaggerated facial make-up uses concise symbols, colours and patterns to portray characters' personalities and social identities. Peking opera is transmitted largely through master-student training with trainees learning basic skills through oral instruction, observation and imitation. It is regarded as an expression of the aesthetic ideal of opera in traditional Chinese society and remains a widely recognized element of the country's cultural heritage.
Country(ies): China
© 2009 by Han wen / Beijing Bureau of Culture
Duration: 00:09:08 - Support: DVD (0041800004)",UNESCO,UCkD7gm3Am3M3k156lk46t3A,20101105,1288961551,548,323563,1406.0,,https://www.youtube.com/watch?v=vtV3iAuYN48,public,not_live,en,Intangible|Cultural|Heritage;|UNESCO|2003|Convention;|China;|00418;|Representative|List|(2010),People & Blogs,https://i.ytimg.com/vi/vtV3iAuYN48/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-BIAC4AOKAgwIABABGH8gLCgYMA8=&rs=AOn4CLBTlj7FvZsT4aNlLFqV99PRFVK7RQ,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
gMa-MYunBEI,history_education,Peking Opera history documentary,12,Peking Opera Episode 1 Origins Part 1 of 4,Landmark documentary series tracing the origins of the Peking Opera. Peking Opera is one of China's best known cultural symbols -- a unique stage performance that has charmed people fro hundreds of years.,Propeller Global Media,UC8za_PmEjbTlt82aj8LccEA,20140508,1399565463,482,448,2.0,,https://www.youtube.com/watch?v=gMa-MYunBEI,public,not_live,en,Propeller|TV,Entertainment,https://i.ytimg.com/vi/gMa-MYunBEI/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
f0D_MsRonn0,history_education,Peking Opera history documentary,13,Farewell My Concubine the Beijing Opera  History  Drama  China Movie Channel ENGLISH  ENGSUB,,Global Music & Dance,UCHzw8o5X-9KQd33zUIrnPZA,20240913,1726253678,5882,9345,258.0,8.0,https://www.youtube.com/watch?v=f0D_MsRonn0,public,not_live,,,People & Blogs,https://i.ytimg.com/vi/f0D_MsRonn0/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
